,Title,Rank,Score,Medium,Number of Episodes,Episode Length,Start Date,End Date,Premier Season,Source Material,Age Rating,Number of Members,URLS,Synopses,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Total Minutes,Synopsis Length
192,Kizuna Ichigeki,5393,6.59,Movie,1,"24 min.
 ",Mar 2011,Mar 2011,Unavailable,Original,G ,5583,https://myanimelist.net/anime/10016/Kizuna_Ichigeki,"Shortly after winning the World Martial Arts Tournament and using the winnings to pay off her grandfather's one hundred million yen debt, a reporter shows up on Kizuna Todoroki's doorstep. Impressed that such a young girl was able to defeat the 10-year reigning champion, the reporter wants to interview Kizuna for a piece on her and the Wadachi Ju-ken school of martial arts founded by Kizuna's grandfather. However, before the interview can end, challengers begin to appear at the Todoroki household. After hearing that Kizuna is only 12, they hope to defeat her before her 13th birthday to usurp her position as the world champion. As dozens of challengers appear, Kizuna struggles to bring them all down, while the reporter learns more about the Todoroki family.",Comedy,Martial Arts,,,,,,,24,126
193,Koi to Uso,5394,6.59,TV,12,24 min. per ep.,Jul 2017,Sep 2017,Summer,Manga,PG-13,265824,https://myanimelist.net/anime/34934/Koi_to_Uso,"In a futuristic society, Japan has implemented a complex system referred to as ""The Red Threads of Science"" to encourage successful marriages and combat increasingly low birthrates. Based on a compatibility calculation, young people at the age of 16 are assigned marriage partners by the government, with severe repercussions awaiting those who disobey the arrangement. For Yukari Nejima, a teen that considers himself average in every way, this system might be his best shot at living a fulfilling life. However, spurred by his infatuation for his classmate and long-time crush, Misaki Takasaki, Yukari defies the system and confesses his love. After some initial reluctance, Misaki reciprocates his feelings in a moment of passion. Unfortunately, before the two can further their relationship, Yukari receives his marriage notice. He is then thrown into a confusing web of love and lies when his less-than-thrilled assigned partner, Ririna Sanada, becomes fascinated with his illicit romance.",Drama,Romance,School,,,,,,288,151
194,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,5395,6.59,TV,26,23 min. per ep.,Apr 2019,Oct 2019,Spring,Visual novel,PG-13,94619,https://myanimelist.net/anime/34620/Kono_Yo_no_Hate_de_Koi_wo_Utau_Shoujo_YU-NO,"Takuya Arima is a young student whose father, a historian who has conducted various researches, disappeared recently. During a summer vacation Takuya receives a peculiar package from his missing father, along with a letter containing information about the existence of various parallel worlds. At first Takuya doesn't take it seriously, but soon he realizes that he possesses a device that allows him to travel to alternate dimensions. Is his father alive, after all? If so, where is he?",Sci-Fi,Drama,,,,,,,598,78
195,Lostorage Conflated WIXOSS: Missing Link,5396,6.59,OVA,1,"25 min.
 ",Dec 2017,Dec 2017,Unavailable,Card game,R,4369,https://myanimelist.net/anime/36083/Lostorage_Conflated_WIXOSS__Missing_Link,Unavailable,Game,Psychological,,,,,,,25,1
196,Lupin III: Babylon no Ougon Densetsu,5397,6.59,Movie,1,1 hr. 40 min.,Jul 1985,Jul 1985,Unavailable,Manga,R,6082,https://myanimelist.net/anime/1433/Lupin_III__Babylon_no_Ougon_Densetsu,"Mysterious Babylonian Tablets unearthed in Manhattan provide tantilizing clues about the location of the Tower of Babel - not the biblical one, but the original one, built out of solid gold! The Mob is out to get the gold, but so is Lupin III. It's Thugs vs. Thieves when Lupin & Co. go up against a fearsome flyswatting Polish Mafia boss, a bevy of beauty-contest policewomen, Zenigata, the hard-luck Interpol Inspector, a mysterious bag-lady AND his own girl-friend in a trans-continental trust-nobody trek after a treasure of biblical proportions!",Action,Adventure,Mystery,Comedy,Seinen,,,,100,89
197,Meme Iroiro Yume no Tabi,5398,6.59,TV,127,25 min. per ep.,Apr 1983,Sep 1985,Spring,Unavailable,PG ,575,https://myanimelist.net/anime/3436/Meme_Iroiro_Yume_no_Tabi,"Meme, a very cute and strange creature, is this leading character of this series. One day Meme comes out of a computer and meets Daisuke and Sayaka. Meme guides the kids throughout his world, where they meet world-famous scientists, inventors and scholars such as Galileo, Pasteur, Kepler, and many more. This series is not only highly entertaining for children and the entire family but is also very interesting and educational.",Adventure,Kids,Sci-Fi,,,,,,3175,70
198,Miru Tights,5399,6.59,ONA,12,4 min. per ep.,May 2019,Jul 2019,Unavailable,Original,PG-13,63444,https://myanimelist.net/anime/38935/Miru_Tights,"Light showers accompany falling cherry blossoms as they flood the view of another April morning, marking the start of a new school year for students Homi Moegi, Ren Aikawa, and Yua Nakabeni. Discovering that they all share the same class, the three playfully reunite as the new semester begins. Starting another important time of their lives, the girls deepen their friendship through laughter, happiness, sadness, and all other struggles that come their way—all the while wearing dazzling, silky nylon tights.",Ecchi,School,,,,,,,48,80
199,Mizugumo Monmon,5400,6.59,Movie,1,"15 min.
 ",Jan 2006,Jan 2006,Unavailable,Original,G ,2725,https://myanimelist.net/anime/4306/Mizugumo_Monmon,"The short film's main character is a water spider who seems to have fallen in love with a water strider. Though she is scared of him at first, the water strider soon gets used to the presence of the spider.",Fantasy,Kids,Romance,,,,,,15,40
200,Color Noise,10701,4.63,ONA,1,"30 sec.
 ",Jun 2010,Jun 2010,Unavailable,Original,G ,529,https://myanimelist.net/anime/33312/Color_Noise,Short animation by Yutaro Kubo.,Dementia,,,,,,,,0,5
201,Iron Virgin Jun,10702,4.63,OVA,1,"46 min.
 ",Jul 1992,Jul 1992,Unavailable,Manga,R,1987,https://myanimelist.net/anime/1641/Iron_Virgin_Jun,"In the Asuka family, nothing is more important than family tradition. For their lovely young daughter Jun, it means she must get married on her 18th birthday. Although poor little virgin Jun is not above kickin' butt, she just can't stand the thought of marrying someone she doesn't love. Her mother sends out a gang of bloodthirsty goons to drag her to the altar, but Jun would rather beat a hundred suitors into one big bloody mess than get married on her mother's terms, and she's about to prove it.",Action,Fantasy,Martial Arts,Comedy,Super Power,,,,46,90
202,JK Meshi!,10703,4.63,TV,26,3 min. per ep.,Oct 2015,Mar 2016,Fall,Original,PG-13,9920,https://myanimelist.net/anime/31578/JK_Meshi,"Three high school girls have mastered the art of cooking simple, B-class dishes called JK meshi. The three girls — Reina, Ryouka, and Ruriko — are all classmates in their second year of high school. They often get distracted when studying for tests, and when they do, they cook JK meshi.",Comedy,,,,,,,,78,51
203,Kihei Senki Legacies,10704,4.63,ONA,1,"52 sec.
 ",Apr 2010,Apr 2010,Unavailable,Unavailable,G ,916,https://myanimelist.net/anime/8486/Kihei_Senki_Legacies,"This entry was originally meant to be a 52 episode TV series. Unfortunately, the project was canceled, leaving only a 52 second trailer. The concept of the series: The story takes place in Kisshou City, one of a few remaining oases surrounded by lifeless land devastated by a long world war. Wreckages of humanoid weapons, called ""Legacies"", are collected and reassembled by the residents of the city. One day, a gang of bandits approaches the city to seize the secrets hidden in the Legacies. The mayor decides to intercept them with a special robot Ω99, which has remained intact since the war. A teenage boy Yamato is called up for the pilot. He is just an ordinary gamer who doesn't even know about the city's crisis.",Fantasy,Mecha,,,,,,,0,126
204,Love Kome: We Love Rice,10705,4.63,TV,12,4 min. per ep.,Apr 2017,Jun 2017,Spring,Original,PG-13,9288,https://myanimelist.net/anime/34402/Love_Kome__We_Love_Rice,"The project anthropomorphizes rice (kome in Japanese) into schoolboys. At the Kokuritsu Inaho Academy (""Rice Ear Academy,"" a wordplay on national schools), five new rice-inspired students attempt to supplant bread as the popular grain at the school. The new students form the ""Love Rice"" unit and challenge themselves to perform at the ""Harvest Show"" to show the delicious appeal of rice grains. The ""heartwarming 'kome'dy with laughs and passion"" promises to let audiences rediscover the virtues of rice (""Japan's soul food"").",Slice of Life,,,,,,,,48,81
205,44-hiki no Neko,10706,4.62,Music,1,"2 min.
 ",Apr 1969,Apr 1969,Unavailable,Music,G ,1467,https://myanimelist.net/anime/8646/44-hiki_no_Neko,"The Japanese version of the 1968 '44 Gatti,' an Italian song from the TV program Zecchino D'Oro. It was introduced in the Japanese NHK TV program 'Minna no Uta' in 1969.",Music,Kids,,,,,,,2,31
206,a_caFe,10707,4.62,Music,1,"41 sec.
 ",2002,2002,Unavailable,Original,G ,718,https://myanimelist.net/anime/22385/a_caFe,Independent animation by Hotchi Kazuhiro.,Fantasy,Music,,,,,,,0,5
207,Bouken Dankichi: Hyouryuu no Maki,10708,4.62,Movie,1,"1 min.
 ",1934,1934,Unavailable,Original,G ,798,https://myanimelist.net/anime/6849/Bouken_Dankichi__Hyouryuu_no_Maki,A boy fights with savage tribesmen and animals on a tropical island.,Adventure,,,,,,,,1,12
208,Kindan no Mokushiroku: Crystal Triangle,10709,4.62,OVA,1,1 hr. 26 min.,Jul 1987,Jul 1987,Unavailable,Original,PG-13,1778,https://myanimelist.net/anime/2972/Kindan_no_Mokushiroku__Crystal_Triangle,"In times of olde, God gave mankind the ten commandments, and a message that has been lost to the centuries. In the present, Koichiro Kamishiro is a modern day Indiana Jones who scours (and often destroys) ruins for hints of the past, until one day he runs across a box filled with two crystal triangles. Having inadvertently run across the key to God's lost message, Kamishiro suddenly has a lot to deal with including assassination attempts by the KGB and the CIA, aliens hell-bent on destroying the Earth and the love of several women!",Adventure,Military,Demons,Mystery,,,,,86,94
209,Souryo to Majiwaru Shikiyoku no Yoru ni...,10710,4.62,TV,12,3 min. per ep.,Apr 2017,Jun 2017,Spring,Manga,R,35255,https://myanimelist.net/anime/34823/Souryo_to_Majiwaru_Shikiyoku_no_Yoru_ni,"At a high school reunion, Mio Fukatani reunites with a classmate she has not seen in years—Takahide Kujou. She had always wanted to know more about the kind-hearted boy in high school, but once she realizes that Kujou has become a monk, she believes that any chance of getting to know him romantically is slim. Deciding to drink away her sorrows, she ends up walking home drunk, and surprisingly, running into Kujou who helps her get home. However, once inside, Kujou's lust for Mio becomes apparent and the two share an erotic night of passion. As this steamy romance blossoms between these two unlikely lovers, Mio and Kujou will undoubtedly spend many nights together in utter ecstasy.",Drama,Ecchi,Romance,,,,,,36,117
210,Samero,10711,4.61,Movie,1,"3 min.
 ",1992,1992,Unavailable,Original,R,737,https://myanimelist.net/anime/9318/Samero,"Short film from animator Tsuji Naoyuki, who is known for his use of both charcoal and puppet animation. Wake Up is a dark and brooding animation epitomizing his story telling style by combining serene worlds and childlike images with darkness and nightmarish scenes.",Dementia,,,,,,,,3,43
211,Urda,10712,4.61,ONA,5,6 min. per ep.,Jan 2002,Jan 2003,Unavailable,Unavailable,PG-13,3348,https://myanimelist.net/anime/1102/Urda,"This fictional story took place in Europe around 1943. At that time Nazi secretly plotted a plan called Urda. Two agents, Janet and Erna received a task to investigate and prevent the completion of the secret plan.",Action,Historical,Military,Sci-Fi,,,,,30,37
212,Konnichiwa Onara Gorou,10713,4.61,ONA,1,"2 min.
 ",Mar 2016,Mar 2016,Unavailable,Original,PG ,975,https://myanimelist.net/anime/33276/Konnichiwa_Onara_Gorou,"Serves as an ""episode 0"" to the July 2016 television series. It introduces the characters and concept of the show.",Comedy,,,,,,,,2,20
213,Osaru no Kantai,10714,4.6,Movie,1,"1 min.
 ",1936,1936,Unavailable,Original,G ,939,https://myanimelist.net/anime/4396/Osaru_no_Kantai,Very short movie from 1936 about a war between monkeys and Octopuses.,Military,Music,,,,,,,1,12
214,Wheels,10715,4.6,OVA,1,"3 min.
 ",2000,2000,Unavailable,Original,G ,557,https://myanimelist.net/anime/13421/Wheels,Directed and animated by Hotchi Kazuhiro.,Comedy,,,,,,,,3,6
215,Urashima Tarou (1931),10716,4.59,Movie,1,"1 min.
 ",1931,1931,Unavailable,Other,G ,1622,https://myanimelist.net/anime/5813/Urashima_Tarou_1931,Urashima Taro is based on a well-known Japanese folk tale about an honest fisherman who is invited to an underwater castle after saving a sea turtle on a beach from bullies.,Action,,,,,,,,1,31
216,Wakie Wakie,10717,4.59,Music,1,"1 min.
 ",Jan 2015,Jan 2015,Unavailable,Unavailable,G ,427,https://myanimelist.net/anime/30092/Wakie_Wakie,Music video by Studio Binzo.,Music,,,,,,,,1,5
217,2,10718,4.59,Music,1,"4 min.
 ",Oct 2017,Oct 2017,Unavailable,Original,G ,343,https://myanimelist.net/anime/38756/2,"A music video for the song ""2"" by DALLJUB STEP CLUB.",Music,,,,,,,,4,11
218,A Smart Experiment,10719,4.59,Special,1,"3 min.
 ",2006,2006,Unavailable,Original,G ,507,https://myanimelist.net/anime/30214/A_Smart_Experiment,"Bonus short included on the ""Atsushi Wada Works 2002-2010"" DVD.",Dementia,,,,,,,,3,10
219,Ai Sky Tree 21,10720,4.59,ONA,1,"15 sec.
 ",Aug 2012,Aug 2012,Unavailable,Original,G ,554,https://myanimelist.net/anime/32295/Ai_Sky_Tree_21,Short anime by Rapparu mixing animation with still real life pictures.,Action,,,,,,,,0,11
220,Dragon Fist,10721,4.59,OVA,1,"39 min.
 ",Mar 1991,Mar 1991,Unavailable,Manga,PG-13,1079,https://myanimelist.net/anime/21179/Dragon_Fist,"The story follows Ling Fei-long, a Chinese transfer student living in Japan. Ling is the son of the leader of the White Dragon clan, one of four clans who live in the mountains of China and are descended from mythical beasts. After killing an ordinary human, Ling is banished to Japan so that he might learn about humanity and how to control his powers around them.",Drama,Martial Arts,Fantasy,Shoujo,,,,,39,66
221,Nantokashite Alguard,10722,4.59,ONA,1,"1 min.
 ",Jan 2012,Jan 2012,Unavailable,Original,G ,389,https://myanimelist.net/anime/13543/Nantokashite_Alguard,"Opening animation featuring the Alguard Sisters, used in Rohto Pharmaceutical's campain against pollinosis.",Music,Super Power,,,,,,,1,13
222,Bara Bara Film,10723,4.58,Movie,1,"4 min.
 ",2011,2011,Unavailable,Original,G ,338,https://myanimelist.net/anime/30480/Bara_Bara_Film,Furukawa Taku film.,Dementia,,,,,,,,4,3
223,Comics,10724,4.58,Movie,1,"3 min.
 ",1979,1979,Unavailable,Original,G ,517,https://myanimelist.net/anime/30332/Comics,Furukawa Taku film.,Dementia,,,,,,,,3,3
224,Nezumi no Rusuban,10725,4.58,Movie,1,"1 min.
 ",1931,1931,Unavailable,Original,G ,927,https://myanimelist.net/anime/5811/Nezumi_no_Rusuban,Short movie from 1931.,Action,,,,,,,,1,4
225,Usatalk,10726,4.58,ONA,1,"1 min.
 ",Aug 2010,Aug 2010,Unavailable,Original,G ,329,https://myanimelist.net/anime/36280/Usatalk,Usa greets you. (Source:,Dementia,,,,,,,,1,4
226,Anomalies,10727,4.57,Special,1,"3 min.
 ",2013,2013,Unavailable,Original,G ,646,https://myanimelist.net/anime/28831/Anomalies,"We try to enrich ourselves through prayer, faith and devotion to someone or something ""other."" Similarly, we believe in the existence of ""anomalies,"" such as unknowable and uncontrollable monsters. But can such beliefs advance us? (Source:",Psychological,,,,,,,,3,36
227,Hana,10728,4.57,Movie,1,"1 min.
 ",1967,1967,Unavailable,Unavailable,G ,684,https://myanimelist.net/anime/29597/Hana,A short film by Kuri Youji. A man plants a flower and waits for it to bear fruit...,Comedy,,,,,,,,1,18
228,Kobe to Watashi,10729,4.57,ONA,1,"4 min.
 ",May 2010,May 2010,Unavailable,Unavailable,G ,1162,https://myanimelist.net/anime/8925/Kobe_to_Watashi,The short follows a college student named Ai-chan as she wanders aimlessly around Kobe. An unusual figure appears to help guide her around the city.,Comedy,Slice of Life,,,,,,,4,25
229,Chicken Papa,10730,4.56,ONA,1,"1 min.
 ",Mar 2010,Mar 2010,Unavailable,Original,G ,597,https://myanimelist.net/anime/33859/Chicken_Papa,A rooster who happens to be a father.,Comedy,,,,,,,,1,8
230,Haru no Shikumi,10731,4.56,Movie,1,"4 min.
 ",2010,2010,Unavailable,Original,G ,827,https://myanimelist.net/anime/28645/Haru_no_Shikumi,Short film by Atsushi Wada about Spring.,Dementia,,,,,,,,4,7
231,Isu,10732,4.55,Movie,1,"10 min.
 ",1964,1964,Unavailable,Unavailable,G ,670,https://myanimelist.net/anime/29293/Isu,What would you do if you were in a room with nothing to do for 15 minutes? This stop-motion animation depicts what people from different occupations would do with that time.,Dementia,,,,,,,,10,31
232,Kono Mayonnaise wa Yuru Sugiru,10733,4.55,Movie,1,"2 min.
 ",2002,2002,Unavailable,Original,G ,424,https://myanimelist.net/anime/30212/Kono_Mayonnaise_wa_Yuru_Sugiru,"Everything is liquid in this world, like the mayonnaise. (Source:",Dementia,,,,,,,,2,10
233,Memory of Red,10734,4.54,Movie,1,"3 min.
 ",2004,2004,Unavailable,Original,G ,711,https://myanimelist.net/anime/30859/Memory_of_Red,A short animation by Nobuhiro Aihara.,Dementia,,,,,,,,3,6
234,Generation of Chaos III: Toki no Fuuin,10735,4.53,OVA,2,24 min. per ep.,May 2003,Jun 2003,Unavailable,Game,Unavailable,1045,https://myanimelist.net/anime/2778/Generation_of_Chaos_III__Toki_no_Fuuin,"Fuujin Year 130 (Medieval times when magic and gods were of great importance). Two years ago, the great war in the ""Old Fuujin Continent"" was controlled by the ""Zenon Country"" who possessed great power. In Randia, a small country to the south, the young prince Alfred is attacked by an assassin but gets saved by his friend Welles. The young prince was the last key to the revival of Randia... It was said that in legends the prince had the power to unleash the ""Seal of Power"" because of his blood relation. This brought fear upon the Zenon country and thus their attack. Welles was just another soldier, but he was also a close friend of Alfred's and they had been fighting together in the battlefield for a long time. That is why they're known as the ""Galloping Winds"" on the battlefield. And so, the two of them along with Welles' younger sister Teefa, are burdened with the fight for their country. Hearing that war is once again about to break out, the former loyal subject Rea also returns. As more and more people get involved in the war, the mystery of the seal unfolds... To reveal the ""Blood Relation of the Prince""...",Action,Adventure,Fantasy,Magic,,,,,48,203
235,Makura no Danshi,10736,4.53,TV,12,4 min. per ep.,Jul 2015,Sep 2015,Summer,Original,PG-13,32342,https://myanimelist.net/anime/30705/Makura_no_Danshi,"Whispering sweet lullabies into the ears of the viewers, Makura no Danshi presents the watcher with an experience of comfort. Each short episode features a different boy who will listen to the audience and hold them when they need it. There are boys to suit all tastes: Merry is a gentle brown-haired boy; Sousuke Tanaka is a mature working man; Kanade Hanamine is a high school student who acts tough, but is frightened by mere spiders; Eiji Kijinami is a sore loser who looks like a punk, but has a tender heart; the shy Ryuushi Theodore Emori loves stargazing; Yuu Maiki is a freshman with delusions of grandeur; Haruto Enokawa is an energetic 5-year-old who refuses to sleep without a bedtime story; Nao Sasayama is a hip college student that is addicted to his smartphone; Shirusu Mochizuki is a librarian that treasures both books and book lovers; Yonaga and Yayoi Chigiri are siblings who are learning flower arrangement; and Yuuichirou Iida is a humorous old man who runs an oden stall. Though the watchers may be troubled with various issues in life, these boys will softly talk about themselves and coax the audience members into revealing their problems. All the boys have kind hearts and will make the viewers feel special and loved.",Slice of Life,,,,,,,,48,213
236,Nora,10737,4.52,OVA,1,"56 min.
 ",Jan 1985,Jan 1985,Unavailable,Manga,PG-13,1797,https://myanimelist.net/anime/2088/Nora,"Nora is on vacation in a ""Holiday Inn"" space station. When the artificial gravity fails, the whole space resort becomes chaotic but she helps solve the problem.",Sci-Fi,Adventure,Space,,,,,,56,27
237,Oh Yoko!,10738,4.52,Music,1,"4 min.
 ",1973,1973,Unavailable,Original,R,835,https://myanimelist.net/anime/29615/Oh_Yoko,"Made to accompany the song ‘Oh! Yoko!’ by John Lennon, the hand-drawn animation playfully appropriates and imagines moments in the lives of the celebrity couple, John Lennon and Yoko Ono, in pop caricature versions, with occasional appearances from Elvis Presley and the Yellow Submarine. The animation was aired on the late-night television program 11PM. (Source: Collaborative",Romance,Dementia,Music,,,,,,4,56
238,Ga no Iru Tokoro,10739,4.52,Movie,1,"5 min.
 ",2001,2001,Unavailable,Original,G ,780,https://myanimelist.net/anime/23051/Ga_no_Iru_Tokoro,"A Place Where There Are Moths depicts the conflict between drab concrete block apartment living and the natural environment in Japanese cities. The forces of nature are represented by the motif of a tree whose leaves metamorphose into orange moths and take over a middle-aged woman's apartment, pushing her room higher and higher within the building. (Source:",Dementia,,,,,,,,5,57
239,Golden Batman,10740,4.52,Movie,1,1 hr. 10 min.,1979,1979,Unavailable,Unavailable,G ,922,https://myanimelist.net/anime/16802/Golden_Batman,"Three kids find themselves in the middle of a nightmare, as the world is about to be taken over by the powers of evil.",Action,Kids,,,,,,,70,24
240,Kaitei no Boukun,10741,4.52,Movie,1,"1 min.
 ",1933,1933,Unavailable,Original,G ,775,https://myanimelist.net/anime/6851/Kaitei_no_Boukun,A monkey and tanuki go fishing in a frozen lake but the king catfish isn't pleased. Condensed version of Osaru no Tairyou.,Adventure,,,,,,,,1,22
241,2005-nen Uchuu no Tabi,10742,4.51,Special,1,"1 min.
 ",Dec 2005,Dec 2005,Unavailable,Original,G ,1947,https://myanimelist.net/anime/28339/2005-nen_Uchuu_no_Tabi,Experimental short film by Michio Mihara.,Space,Dementia,Sci-Fi,,,,,,1,6
242,Forest Fairy Five,10743,4.51,TV,13,10 min. per ep.,Jan 2017,Mar 2017,Winter,Picture book,PG ,2533,https://myanimelist.net/anime/34223/Forest_Fairy_Five,"A beautiful nation, prospering since ancient times, Japan is now known as the Anime Kingdom. There are more than just humans living there; animes truly do exist in Japan. Past the Fairy Ring, to the world of fairies, live anime-chans. There's a Fairy Ring in your town, too. Here. And there. Even in Harajuku. Maybe even in the Ashigara mountains. By some chance, we'll open that door. And we might get to meet the anime-chans. This is the land where you get to meet anime-chans.",Music,Comedy,Fantasy,,,,,,130,85
243,Glamorous Heroes,10744,4.51,TV,10,5 min. per ep.,Oct 2017,Dec 2017,Fall,Game,PG-13,3968,https://myanimelist.net/anime/36288/Glamorous_Heroes,A hot-blooded anime on the topic of e-sports based on the real Chinese online game 300 Da Zuozhan (300 Heroes). Former top professional gamer Aoba Kaito returns to the gaming circle to regain his professional qualification which was deprived due to a doping suspicion. He and his friends confront against the conspiracy and rise to the top of the leaderboards.,Action,Game,,,,,,,50,60
244,Onyankopon,10745,4.51,ONA,12,3 min. per ep.,Oct 2017,Dec 2017,Unavailable,Other,G ,1254,https://myanimelist.net/anime/35971/Onyankopon,"Onyankopon watched over people long ago, but one day an old woman accidentally hit Onyankopon in the head with a mallet while mashing yams. Since then, Onyankopon has been nervous about greeting people directly, and so sends subordinates to speak to them and solve their problems. He will use Afrobeat and dance to help Japanese high school girls with problems such as dieting, love, and cramming for exams.",Music,Comedy,School,,,,,,36,68
245,Shinsatsushitsu,10746,4.5,Movie,1,"8 min.
 ",2005,2005,Unavailable,Original,PG-13,1308,https://myanimelist.net/anime/23059/Shinsatsushitsu,"In Kei Oyama's grim Consultation Room, a medical diagnosis triggers a wave of traumatic fantasies, portrayed in greyish pencil drawings that waver as if left out for too long in the rain. (Source: Sydney",Dementia,Horror,,,,,,,8,34
246,Zonmi-chan: Halloween☆Special Movie!,10747,4.5,ONA,1,"52 sec.
 ",Oct 2015,Oct 2015,Unavailable,Original,PG-13,768,https://myanimelist.net/anime/33042/Zonmi-chan__Halloween☆Special_Movie,A Halloween special starring Zonmi-chan. A soldier is being chased by several Zonmi-chan zombies. He shoots at them but is ultimately caught.,Comedy,Horror,,,,,,,0,22
247,Chou Futsuu Toshi Kashiwa Densetsu R,10748,4.5,TV,10,5 min. per ep.,Jul 2020,Sep 2020,Summer,Other,Unavailable,3712,https://myanimelist.net/anime/40473/Chou_Futsuu_Toshi_Kashiwa_Densetsu_R,"A gag anime set in Kashiwa, featuring high school girls and mysterious creatures. (Source: Chou Futsuu Toshi Kashiwa",Comedy,Fantasy,,,,,,,50,18
248,A.F,10749,4.49,Special,1,"15 min.
 ",Sep 2002,Sep 2002,Unavailable,Original,R,1038,https://myanimelist.net/anime/4934/AF,"A 20 minutes 100% CG animation presented by ""buildup"", a company that brought many japanese CG movies such as Godzilla vs Biollante, Stray Dog - Kerberos Panzer Cops, Godzilla vs King Ghidora, Kappa, Gundam Mission To The Rise and D. The story takes place in the future, the year is 2124. A dangerous container is to be secretly loaded into medical transport ship which goes into the earth orbit because it's forbidden to store dangerous container on earth. It's so secret that no crew members on the ship were told about the container's contents or any possible hazzards. The truth is, the container carries a dangerous living body in some form like liquid / worm which is capable of reading DNA information of other living beings and then transforms itself as an exact copy. Of course, the original object then will be killed.",Action,Sci-Fi,Space,Mecha,,,,,15,143
249,Kyochuu Rettou,10750,4.49,OVA,1,"22 min.
 ",Jun 2019,Jun 2019,Unavailable,Manga,R,11432,https://myanimelist.net/anime/38915/Kyochuu_Rettou,"After an airplane crash during a school trip, Oribe Mutsumi and her classmates were stranded on a seemingly deserted island. Mutsumi found the other survivors, and used her wilderness knowledge to help them. She expects that they will be rescued in about three days, which doesn't seem so long to endure. However, she didn't account for the fact that the island is populated with gigantic killer insects. Her knowledge of butterflies, wasps, and more may be the only thing that will help any of her classmates survive to be rescued!",Horror,,,,,,,,22,90
250,Uju Heukgisa,10751,4.49,Movie,1,1 hr. 10 min.,Aug 1979,Aug 1979,Unavailable,Unavailable,PG ,714,https://myanimelist.net/anime/16822/Uju_Heukgisa,"There exists the Cosmos Warriors, a team tasked with the duty of protecting freedom, justice, and peace of the universe. When the Master of the Cosmos Warriors was killed onboard a traveling spaceship and the rest of the passengers were kidnapped by the sinister Green People, Captain Leo soon uncovers a malicious plan that would put the fate of the people of Earth on the balance.",Action,Sci-Fi,Space,,,,,,70,66
251,The Chocolate Panic Picture Show,10752,4.48,OVA,1,"25 min.
 ",Sep 1985,Sep 1985,Unavailable,Manga,R,2562,https://myanimelist.net/anime/5622/The_Chocolate_Panic_Picture_Show,"Gainax's first professional production, The Chocolate Panic Picture Show is a wacky musical OVA based on a manga by Fujiwara Kamui, serialised in Monthly Super Action and partly inspired by Jamie Uys's The Gods Must Be Crazy (1980). Follow Manbo, Chinbo and Chonbo as they are flung into a strange, psychedelic world of madness they don't understand. See them cause chaos through their zany, unpredictable antics in this comical take on cultural imperialism.",Dementia,Psychological,,,,,,,25,73
252,Akai Kutsu! Onnanoko!,10753,4.48,Movie,1,"16 sec.
 ",2009,2009,Unavailable,Unavailable,G ,472,https://myanimelist.net/anime/30396/Akai_Kutsu_Onnanoko,A short animation film by Taku Furukawa.,Dementia,,,,,,,,0,7
253,Cafe de Oni,10754,4.48,Music,1,"4 min.
 ",Dec 2004,Dec 2004,Unavailable,Original,PG-13,632,https://myanimelist.net/anime/10586/Cafe_de_Oni,An animated music video for Denki Groove's song Cafe de Oni.,Music,,,,,,,,4,11
254,Hanoka Recap,10755,4.48,Special,1,"10 min.
 ",2006,2006,Unavailable,Unavailable,PG-13,719,https://myanimelist.net/anime/1993/Hanoka_Recap,Recap episode.,Sci-Fi,,,,,,,,10,2
255,Arakure Junichi no Namida,10756,4.47,ONA,1,"1 min.
 ",Aug 2006,Aug 2006,Unavailable,Original,PG ,657,https://myanimelist.net/anime/33282/Arakure_Junichi_no_Namida,An independent production by Takashi Taniguchi.,Comedy,,,,,,,,1,6
256,Osaru no Sankichi: Boukuusen,10757,4.47,Movie,1,"3 min.
 ",1942,1942,Unavailable,Original,G ,863,https://myanimelist.net/anime/6844/Osaru_no_Sankichi__Boukuusen,Monkeys battle polar bears in air combat. Short film from 1942.,Military,,,,,,,,3,11
257,Madonna (Movie),10758,4.46,Movie,1,"4 min.
 ",2005,2005,Unavailable,Original,R,863,https://myanimelist.net/anime/22177/Madonna_Movie,Unavailable,Dementia,,,,,,,,4,1
258,Bishoujo Yuugi Unit Crane Game Girls,10759,4.45,TV,13,4 min. per ep.,Apr 2016,Jun 2016,Spring,Original,PG ,6572,https://myanimelist.net/anime/32906/Bishoujo_Yuugi_Unit_Crane_Game_Girls,"One day, Saya, an agent of the World Space Association, receives a sudden message that says a large number of asteroids are on a collision course with Earth, and it is her mission to stop them. Unfortunately, the only way to save the Earth is by having three people with extraordinary potential demonstrate a new skill on a crane game, which will create a beam of energy able to divert the asteroids. The only three people with enough potential are three high school girls—Asuka, Mirai, and Kyouko. In order to harness their energy, Saya tells them that she has scouted them as idols and has them work at an arcade where she can monitor them. She says to the girls that all successful idols are good at crane games, and that building their skills is their first step in idol training. As the girls learn new crane game techniques, they begin to doubt Saya's intentions but are nonetheless unaware that the fate of the Earth lies in their hands.",Comedy,Game,Space,,,,,,52,169
